File_name,airplane_title,max_speed_kmph,error,range_km
10283-Euler_B.I.html,['LVG B.I - Wikipedia'],105,0,
10284-Euler_B.II.html,['LVG B.I - Wikipedia'],105,0,
10285-Euler_B.III.html,['LVG B.I - Wikipedia'],105,0,
10286-Euler_D.I.html,['Euler D.I - Wikipedia'],140,0,
10287-Euler_D.II.html,['Euler D.II - Wikipedia'],145,0,
10288-Euro-ALA_Jet_Fox.html,['Euro-ALA Jet Fox - Wikipedia'],175,0,320
10289-Eurocopter.html,['Airbus Helicopters - Wikipedia'],,1,
1029-California_Institute_of_Technology.html,['California Institute of Technology - Wikipedia'],,1,
10290-MBB_Bo_105.html,['MBB Bo 105 - Wikipedia'],242,0,657
10291-Eurocopter_Dauphin.html,['Eurocopter AS365 Dauphin - Wikipedia'],306,0,
10292-Eurocopter_Cougar.html,['Eurocopter AS532 Cougar - Wikipedia'],249,0,573
10293-Eurocopter_Colibri.html,['Eurocopter EC120 Colibri - Wikipedia'],,1,727
10294-Eurocopter_EC130.html,['Eurocopter EC130 - Wikipedia'],,1,606
10295-Eurocopter_EC_135.html,['Eurocopter EC135 - Wikipedia'],,1,635
10296-Eurocopter_EC_145.html,['Eurocopter EC145 - Wikipedia'],,1,680
10297-Eurocopter_EC_155.html,['Eurocopter EC155 - Wikipedia'],,1,857
10298-Eurocopter_EC_635.html,['Eurocopter EC635 - Wikipedia'],259,0,650
10299-Eurocopter_EC_725.html,['Eurocopter EC725 - Wikipedia'],324,0,920
103-List_of_aircraft_(Tw).html,['List of aircraft (Tw) - Wikipedia'],,1,
1030-Call_Aircraft_Company.html,['Call Aircraft Company - Wikipedia'],,1,
10300-Eurocopter_Fennec.html,['Eurocopter Fennec - Wikipedia'],246,0,648
10301-Eurocopter_EC_175.html,['Airbus Helicopters H175 - Wikipedia'],315,0,1259
10302-Eurocopter_EC_225.html,['Eurocopter EC225 Super Puma - Wikipedia'],5,0,857
10303-HH-65_Dolphin.html,['Eurocopter MH-65 Dolphin - Wikipedia'],330,0,658
10304-Eurocopter_Panther.html,['Eurocopter AS565 Panther - Wikipedia'],306,0,827
10305-Eurocopter_Tiger.html,['Eurocopter Tiger - Wikipedia'],290,0,800
10306-Eurodisplay_SR-01_Magic.html,['Eurodisplay SR-01 Magic - Wikipedia'],220,0,2200
10307-EuroFAR.html,['EuroFAR - Wikipedia'],,1,1230
10308-Eurofighter_GmbH.html,['Eurofighter GmbH - Wikipedia'],,1,
10309-Airbus_A400M_Atlas.html,['Airbus A400M Atlas - Wikipedia'],,1,3300
1031-CallAir_S-1.html,['Interstate Cadet - Wikipedia'],183,0,540
10310-Eurofighter_Typhoon.html,['Eurofighter Typhoon - Wikipedia'],125,0,2900
10311-Eurofly_FB5_Star_Light.html,['Eurofly FB5 Star Light - Wikipedia'],225,0,
10312-Eurofly_Fire_Fox.html,['Eurofly Fire Fox - Wikipedia'],130,0,
10313-Eurofly_Fire_Cat.html,['Eurofly Fire Cat - Wikipedia'],130,0,
10314-Eurofly_Fox.html,['Eurofly Fox - Wikipedia'],121,0,
10315-Eurofly_Viper.html,['Eurofly Viper - Wikipedia'],160,0,
10316-Eurofly_Fire_Fox_2000.html,['Eurofly Fire Fox - Wikipedia'],130,0,
10317-Eurofly_Basic_Fox.html,['Eurofly Fox - Wikipedia'],121,0,
10318-Eurofly_Flash_Light.html,['Eurofly Flash Light - Wikipedia'],180,0,
10319-Europa_Classic.html,['Europa XS - Wikipedia'],,1,1355
1032-CallAir_A.html,['CallAir Model A - Wikipedia'],180,0,332
10320-Europa_XS.html,['Europa XS - Wikipedia'],,1,1355
10321-Europa_Motorglider.html,['Europa XS - Wikipedia'],,1,1355
10322-Europe_Sails.html,['Europe Sails - Wikipedia'],,1,
10323-Europa_Aircraft.html,['Europa Aircraft - Wikipedia'],,1,
10324-Europa_LSA.html,['Europa XS - Wikipedia'],,1,1355
10325-Europa_Elite.html,['Europa Elite - Wikipedia'],270,0,
10326-Europe_Sails_Hyper.html,['Europe Sails Hyper - Wikipedia'],,1,
10327-Europe_Sails_Independent.html,['Europe Sails Independent - Wikipedia'],,1,
10328-Europe_Sails_Special_Dimensione.html,['Europe Sails Special Dimensione - Wikipedia'],,1,
10329-EuroSport_Crossover.html,['EuroSport Crossover - Wikipedia'],,1,
1033-CallAir_A-1.html,['CallAir Model A - Wikipedia'],180,0,332
10330-Evangel_4500.html,['Evangel 4500 - Wikipedia'],370,0,700
10331-Europe_Sails_Excel.html,['Europe Sails Excel - Wikipedia'],,1,
10332-Evans_VP-2.html,['Evans VP-2 - Wikipedia'],160,0,
10333-Evans_VP-1_Volksplane.html,['Evans VP-1 Volksplane - Wikipedia'],,1,
10334-Evektor-Aerotechnik.html,['Evektor-Aerotechnik - Wikipedia'],,1,
10335-Evektor_EPOS.html,['Evektor EPOS - Wikipedia'],260,0,
10336-Grumman_G-32.html,['Grumman F3F - Wikipedia'],425,0,980
10337-Grumman_G-34.html,['Grumman XF5F Skyrocket - Wikipedia'],616,0,1200
10338-Grumman_G-36.html,['Grumman F4F Wildcat - Wikipedia'],533,0,845
10339-Grumman_G-50.html,['Grumman F6F Hellcat - Wikipedia'],629,0,2460
1034-CallAir_A-2.html,['CallAir Model A - Wikipedia'],180,0,332
10340-Grumman_G-44.html,['Grumman G-44 Widgeon - Wikipedia'],246,0,920
10341-Grumman_G-51.html,['Grumman F7F Tigercat - Wikipedia'],740,0,1200
10342-1-85605-887-5.html,['Book sources - Wikipedia'],,1,
10343-978-0710628800.html,['Book sources - Wikipedia'],,1,
10344-Grumman_G-52.html,['Grumman F4F Wildcat - Wikipedia'],533,0,845
10345-Grumman_G-63_Kitten.html,['Grumman Kitten - Wikipedia'],238,0,
10346-Grumman_G-65_Tadpole.html,['Grumman G-65 Tadpole - Wikipedia'],201,0,
10347-Grumman_G-72_Kitten_II.html,['Grumman Kitten - Wikipedia'],238,0,
10348-Grumman_G-75.html,['Grumman F9F Panther - Wikipedia'],932,0,1100
10349-Grumman_G-79.html,['Grumman F9F Panther - Wikipedia'],932,0,1100
1035-CallAir_A-3.html,['CallAir Model A - Wikipedia'],180,0,332
10350-Grumman_G-58.html,['Grumman F8F Bearcat - Wikipedia'],732,0,1105
10351-Grumman_G-66.html,['Grumman XTSF - Wikipedia'],666,0,975
10352-Grumman_G-81.html,['Grumman Kitten - Wikipedia'],238,0,
10353-Grumman_G-83.html,['Grumman XF10F Jaguar - Wikipedia'],140,0,1670
10354-Grumman_G-89.html,['Grumman S-2 Tracker - Wikipedia'],450,0,1173
10355-Grumman_G-73.html,['Grumman G-73 Mallard - Wikipedia'],346,0,1200
10356-Grumman_G-93.html,['Grumman F-9 Cougar - Wikipedia'],053,0,3924
10357-Grumman_G-98.html,['Grumman F-11 Tiger - Wikipedia'],169,0,1110
10358-Grumman_G-98J.html,['Grumman F11F-1F Super Tiger - Wikipedia'],253,0,1536
10359-Grumman_G-99.html,['Grumman F-9 Cougar - Wikipedia'],053,0,3924
1036-CallAir_A-4.html,['CallAir Model A - Wikipedia'],180,0,332
10360-Grumman_G-134.html,['Grumman OV-1 Mohawk - Wikipedia'],491,0,944
10361-Grumman_G-159_Gulfstream_I.html,['Grumman Gulfstream I - Wikipedia'],,1,2540
10362-Grumman_G-1159_Gulfstream_II.html,['Grumman Gulfstream II - Wikipedia'],,1,3550
10363-Grumman_G-164_Ag-Cat.html,['Grumman Ag Cat - Wikipedia'],209,0,172
10364-Grumman_GG.html,['Grumman FF - Wikipedia'],333,0,685
10365-Grumman_Gulfstream_II.html,['Grumman Gulfstream II - Wikipedia'],,1,3550
10366-Grumman_Gulfstream_III.html,['Gulfstream III - Wikipedia'],928,0,3650
10367-Grumman_Gulfstream_IV.html,['Gulfstream IV - Wikipedia'],,1,8060
10368-Grumman_LXG1.html,['Grumman G-21 Goose - Wikipedia'],323,0,640
10369-Grumman_CSR-110_Albatross.html,['Grumman HU-16 Albatross - Wikipedia'],380,0,2850
1037-CallAir_A-5.html,['CallAir Model A - Wikipedia'],180,0,332
10370-Grumman_CP-121_Tracker.html,['Grumman S-2 Tracker - Wikipedia'],450,0,1173
10371-Grumman_G-303_Tomcat.html,['Grumman F-14 Tomcat - Wikipedia'],485,0,1600
10372-Peter_Grushin.html,['Pyotr Grushin - Wikipedia'],,1,
10373-BB-MAI.html,['Moscow Aviation Institute BB-MAI - Wikipedia'],550,0,500
10374-Gu%C3%A9pard_II_XJ01.html,['Guépard II XJ01 - Wikipedia'],145,0,
10375-Grumman_CS2F_Tracker.html,['Grumman S-2 Tracker - Wikipedia'],450,0,1173
10376-Sh-Tandem.html,['Moscow Aviation Institute Sh-Tandem - Wikipedia'],,1,
10377-Grzmilas_Orkan_II.html,['Grzmilas Orkan II - Wikipedia'],125,0,400
10378-GT-Gyroplanes_Kruza.html,['GT-Gyroplanes Kruza - Wikipedia'],148,0,
10379-Gudkov.html,['Gudkov - Wikipedia'],,1,
1038-CallAir_A-6.html,['CallAir Model A - Wikipedia'],180,0,332
10380-Guerchais-Henriot_T-2.html,['Guerchais-Henriot T-2 - Wikipedia'],150,0,600
10381-Guerchais-Schwander_T-55.html,['Guerchais-Roche T.35 - Wikipedia'],240,0,500
10382-I.html,['Guerchais-Roche T.35 - Wikipedia'],240,0,500
10383-Guerchais-Roche_T-35-II.html,['Guerchais-Roche T.35 - Wikipedia'],240,0,500
10384-Guerchais-Roche_T-39.html,['Guerchais-Roche T.35 - Wikipedia'],240,0,500
10385-Guerchais-Roche_T-35.html,['Guerchais-Roche T.35 - Wikipedia'],240,0,500
10386-Guerchais-Roche_T-39-II.html,['Guerchais-Roche T.35 - Wikipedia'],240,0,500
10387-Guerchais-Roche_T-55.html,['Guerchais-Roche T.35 - Wikipedia'],240,0,500
10388-Hatfield_Prototype.html,['Hatfield Little Bird - Wikipedia'],,1,
10389-Hatfield_Prototype_2.html,['Hatfield Little Bird - Wikipedia'],,1,
1039-CallAir_A-7.html,['CallAir Model A - Wikipedia'],180,0,332
10390-Hatfield_Little_Bird.html,['Hatfield Little Bird - Wikipedia'],,1,
10391-HAT_LS2.html,['HAT LS2 - Wikipedia'],233,0,1046
10392-Hatz_CB-1.html,['Hatz CB-1 - Wikipedia'],,1,200
10393-Haufe_Dale_Hawk_2.html,['Haufe Dale Hawk 2 - Wikipedia'],,1,
10394-Haufe_HA-S-2_Hobby.html,['Haufe HA-S-2 Hobby - Wikipedia'],,1,
10395-Haufe_HA-G-1_Buggie.html,['Haufe HA-G-1 Buggie - Wikipedia'],,1,
10396-Hawker_Aircraft.html,['Hawker Aircraft - Wikipedia'],,1,
10397-Hawker_Audax.html,['Hawker Hart - Wikipedia'],298,0,430
10398-Hawk_GAFhawk_125.html,['Hawk GAFHawk - Wikipedia'],,1,824
10399-Hawk_TurboHawk_85.html,['Hawk GAFHawk - Wikipedia'],,1,824
104-List_of_aircraft_(Ty).html,['List of aircraft (Ty) - Wikipedia'],,1,
1040-CallAir_A-9.html,['CallAir A-9 - Wikipedia'],193,0,300
10400-Hawker_Cygnet.html,['Hawker Cygnet - Wikipedia'],132,0,
10401-Haufe_Buzzer_2.html,['Haufe Buzzer 2 - Wikipedia'],,1,
10402-Haufe_Buzzard_2.html,['Haufe Buzzer 2 - Wikipedia'],,1,
10403-Hawk_GAFHawk_950.html,['Hawk GAFHawk - Wikipedia'],,1,824
10404-Hawker_Danecock.html,['Hawker Danecock - Wikipedia'],233,0,
10405-Haufe_HA-S-3_Hawk.html,['Haufe HA-S-2 Hobby - Wikipedia'],,1,
10406-Hawker_Demon.html,['Hawker Hart - Wikipedia'],298,0,430
10407-Hawker_Duiker.html,['Hawker Duiker - Wikipedia'],201,0,340
10408-27.html,['Hawker F.20/27 - Wikipedia'],325,0,
10409-Hawker_Fury.html,['Hawker Fury - Wikipedia'],359,0,270
1041-CallAir_B-1.html,['CallAir A-9 - Wikipedia'],193,0,300
10410-Hawker_Hardy.html,['Hawker Hart - Wikipedia'],298,0,430
10411-Hawker_Harrier.html,['Hawker Harrier - Wikipedia'],217,0,
10412-Hawker_Hart.html,['Hawker Hart - Wikipedia'],298,0,430
10413-Hawker_Hawfinch.html,['Hawker Hawfinch - Wikipedia'],275,0,
10414-Hawker_Hector.html,['Hawker Hector - Wikipedia'],301,0,300
10415-Hawker_Hedgehog.html,['Hawker Hedgehog - Wikipedia'],9,0,
10416-Hawker_Henley.html,['Hawker Henley - Wikipedia'],473,0,950
10417-Hawker_Heron.html,['Hawker Heron - Wikipedia'],251,0,
10418-Hawker_Hind.html,['Hawker Hind - Wikipedia'],298,0,460
10419-Hawker_Hoopoe.html,['Hawker Hoopoe - Wikipedia'],2,0,
1042-Call-Air_Super_Cadet.html,['Interstate Cadet - Wikipedia'],183,0,540
10420-Hawker_Hartebeeste.html,['Hawker Hart - Wikipedia'],298,0,430
10421-Hawker_Hornbill.html,['Hawker Hornbill - Wikipedia'],301,0,200
10422-Hawker_Hornet.html,['Hawker Fury - Wikipedia'],359,0,270
10423-Hawker_Horsley.html,['Hawker Horsley - Wikipedia'],201,0,900
10424-Hawker_Hotspur.html,['Hawker Hotspur - Wikipedia'],510,0,
10425-Hawker_Nimrod.html,['Hawker Nimrod - Wikipedia'],312,0,305
10426-Hawker_Osprey.html,['Hawker Hart - Wikipedia'],298,0,430
10427-Hawker_Hunter.html,['Hawker Hunter - Wikipedia'],003,0,3100
10428-Hawker_P.1052.html,['Hawker P.1052 - Wikipedia'],954,0,
10429-Hawker_Hurricane.html,['Hawker Hurricane - Wikipedia'],550,0,600
1043-Calumet_Motorsports.html,['Calumet Motorsports - Wikipedia'],,1,
10430-Hawker_P.1081.html,['Hawker P.1081 - Wikipedia'],9,0,
10431-Hawker_P.1121.html,['Hawker P.1121 - Wikipedia'],,1,
10432-Hawker_P.V.3.html,['Hawker P.V.3 - Wikipedia'],360,0,
10433-Hawker_P.V.4.html,['Hawker P.V.4 - Wikipedia'],295,0,460
10434-Hawker_Sea_Fury.html,['Hawker Sea Fury - Wikipedia'],740,0,780
10435-Hawker_Sea_Hawk.html,['Hawker Sea Hawk - Wikipedia'],970,0,480
10436-Hawker_Siddeley_HS_748.html,['Hawker Siddeley HS 748 - Wikipedia'],,1,926
10437-Hawker_Tempest.html,['Hawker Tempest - Wikipedia'],700,0,
10438-Hawker_Tomtit.html,['Hawker Tomtit - Wikipedia'],200,0,350
10439-Hawker_Tornado.html,['Hawker Tornado - Wikipedia'],641,0,
1044-Calumet_Snobird_Explorer.html,['Calumet Snobird Explorer - Wikipedia'],,1,
10440-Hawker_Typhoon.html,['Hawker Typhoon - Wikipedia'],663,0,510
10441-Hawker_Woodcock.html,['Hawker Woodcock - Wikipedia'],227,0,280
10442-Hawker_AXH.html,['Hawker Nimrod - Wikipedia'],312,0,305
10443-Hawker_Siddeley.html,['Hawker Siddeley - Wikipedia'],,1,
10444-Hawker_Siddeley_Andover.html,['Hawker Siddeley Andover - Wikipedia'],515,0,1239
10445-SBN_(identifier).html,['ISBN - Wikipedia'],,1,
10446-Hawker_Siddeley_Dominie.html,['British Aerospace 125 - Wikipedia'],,1,1650
10447-Hawker_Siddeley_Harrier.html,['Hawker Siddeley Harrier - Wikipedia'],176,0,5600
10448-0-7153-4649-0.html,['Book sources - Wikipedia'],,1,
10449-Hawker_Siddeley_Hawk.html,['BAE Systems Hawk - Wikipedia'],,1,1028
1045-Calvignac.html,['Calvignac - Wikipedia'],,1,
10450-Farman_F.180-T.html,['Farman F.180 - Wikipedia'],190,0,1000
10451-Farman_F.190.html,['Farman F.190 - Wikipedia'],185,0,800
10452-Farman_F.192.html,['Farman F.190 - Wikipedia'],185,0,800
10453-Farman_F.191.html,['Farman F.190 - Wikipedia'],185,0,800
10454-Farman_F.193.html,['Farman F.190 - Wikipedia'],185,0,800
10455-Farman_F.194.html,['Farman F.190 - Wikipedia'],185,0,800
10456-Farman_F.197.html,['Farman F.190 - Wikipedia'],185,0,800
10457-Farman_F.198.html,['Farman F.190 - Wikipedia'],185,0,800
10458-Farman_F.199.html,['Farman F.190 - Wikipedia'],185,0,800
10459-Farman_F.200.html,['Farman F.200 - Wikipedia'],170,0,400
1046-Camair_Twin_Navion.html,['Camair Twin Navion - Wikipedia'],,1,900
10460-Farman_F.200_(1923).html,['Farman F.200 (1923) - Wikipedia'],185,0,400
10461-Farman_F.201.html,['Farman F.200 - Wikipedia'],170,0,400
10462-Farman_F.202.html,['Farman F.200 - Wikipedia'],170,0,400
10463-Farman_F.203.html,['Farman F.200 - Wikipedia'],170,0,400
10464-Farman_F.204.html,['Farman F.200 - Wikipedia'],170,0,400
10465-Farman_F.205.html,['Farman F.200 - Wikipedia'],170,0,400
10466-Farman_F.206.html,['Farman F.200 - Wikipedia'],170,0,400
10467-Farman_F.211.html,['Farman F.211 - Wikipedia'],220,0,1000
10468-Farman_F.209.html,['Farman Sport - Wikipedia'],140,0,190
10469-Farman_F.220.html,['Farman F.220 - Wikipedia'],360,0,2200
1047-CAMCO_V-Liner.html,['Slingsby CAMCO V-Liner - Wikipedia'],111,0,
10470-Farman_F.230.html,['Farman F.230 - Wikipedia'],186,0,450
10471-Farman_F.231.html,['Farman F.230 - Wikipedia'],186,0,450
10472-Farman_F.212.html,['Farman F.211 - Wikipedia'],220,0,1000
10473-Farman_F.221.html,['Farman F.220 - Wikipedia'],360,0,2200
10474-Farman_F.222.html,['Farman F.220 - Wikipedia'],360,0,2200
10475-Farman_F.223.html,['Farman F.220 - Wikipedia'],360,0,2200
10476-Farman_F.232.html,['Farman F.230 - Wikipedia'],186,0,450
10477-Farman_F.235.html,['Farman F.230 - Wikipedia'],186,0,450
10478-Farman_F.233.html,['Farman F.230 - Wikipedia'],186,0,450
10479-Farman_F.238.html,['Farman F.230 - Wikipedia'],186,0,450
1048-Cameron_P-51G.html,['Cameron P-51G - Wikipedia'],724,0,1250
10480-Farman_F.239.html,['Farman F.230 - Wikipedia'],186,0,450
10481-Farman_F.250.html,['Farman F.250 - Wikipedia'],245,0,600
10482-Farman_F.234.html,['Farman F.230 - Wikipedia'],186,0,450
10483-Farman_F.236.html,['Farman F.230 - Wikipedia'],186,0,450
10484-Farman_F.280.html,['Farman F.280 - Wikipedia'],220,0,575
10485-Farman_F.268.html,['Farman F.160 - Wikipedia'],174,0,800
10486-Farman_F.269.html,['Farman F.160 - Wikipedia'],174,0,800
10487-Farman_F.290.html,['Farman F.290 - Wikipedia'],193,0,800
10488-Farman_F.270.html,['Farman F.270 - Wikipedia'],250,0,
10489-Farman_F.271.html,['Farman F.270 - Wikipedia'],250,0,
1049-Campbell_Model_F.html,['Campbell Model F - Wikipedia'],180,0,350
10490-Farman_F.281.html,['Farman F.280 - Wikipedia'],220,0,575
10491-Farman_F.282.html,['Farman F.280 - Wikipedia'],220,0,575
10492-Farman_F.300.html,['Farman F.300 - Wikipedia'],230,0,2678
10493-Farman_F.301.html,['Farman F.300 - Wikipedia'],230,0,2678
10494-Farman_F.302.html,['Farman F.300 - Wikipedia'],230,0,2678
10495-Farman_F.303.html,['Farman F.300 - Wikipedia'],230,0,2678
10496-Farman_F.304.html,['Farman F.300 - Wikipedia'],230,0,2678
10497-Farman_F.305.html,['Farman F.300 - Wikipedia'],230,0,2678
10498-Farman_F.350.html,['Farman F.230 - Wikipedia'],186,0,450
10499-Farman_F.306.html,['Farman F.300 - Wikipedia'],230,0,2678
105-ISBN_(identifier).html,['ISBN - Wikipedia'],,1,
1050-Secondo_Campini.html,['Secondo Campini - Wikipedia'],,1,
10500-Farman_F.310.html,['Farman F.300 - Wikipedia'],230,0,2678
10501-Boeing_Airpower_Teaming_System.html,['Boeing MQ-28 Ghost Bat - Wikipedia'],,1,3700
10502-Farman_F.351.html,['Farman F.230 - Wikipedia'],186,0,450
10503-Farman_F.352.html,['Farman F.230 - Wikipedia'],186,0,450
10504-Farman_F.353.html,['Farman F.230 - Wikipedia'],186,0,450
10505-Farman_F.354.html,['Farman F.230 - Wikipedia'],186,0,450
10506-Farman_F.355.html,['Farman F.230 - Wikipedia'],186,0,450
10507-Farman_F.356.html,['Farman F.230 - Wikipedia'],186,0,450
10508-Boeing_Wedgetail.html,['Boeing 737 AEW&amp;C - Wikipedia'],,1,4000
10509-Boeing-Stearman_Model_75.html,['Boeing-Stearman Model 75 - Wikipedia'],200,0,
1051-Chantiers_A%C3%A9ro-Maritimes_de_la_Seine.html,['Chantiers Aéro-Maritimes de la Seine - Wikipedia'],,1,
10510-Boeing-Stearman.html,['Stearman Aircraft - Wikipedia'],,1,
10511-Boeing-Stearman_Model_X-70.html,['Boeing-Stearman Model 75 - Wikipedia'],200,0,
10512-Boeing-Stearman_Model_76.html,['Boeing-Stearman Model 75 - Wikipedia'],200,0,
10513-Boeing-Stearman_Model_X-85.html,['Boeing-Stearman Model 75 - Wikipedia'],200,0,
10514-Boeing-Stearman_Model_88.html,['Boeing-Stearman Model 75 - Wikipedia'],200,0,
10515-Boeing-Stearman_Model_X-90.html,['Stearman XBT-17 - Wikipedia'],310,0,
10516-Boeing-Stearman_Model_X-91.html,['Stearman XBT-17 - Wikipedia'],310,0,
10517-Boeing-Stearman_XA-21.html,['Stearman XA-21 - Wikipedia'],414,0,
10518-Boeing-Stearman_Model_X-100.html,['Stearman XA-21 - Wikipedia'],414,0,
10519-Boeing-Stearman_XAT-15.html,['Boeing XAT-15 - Wikipedia'],333,0,850
1052-Campbell_Cricket.html,['Layzell Cricket - Wikipedia'],102,0,
10520-Boeing-Stearman_XBT-17.html,['Stearman XBT-17 - Wikipedia'],310,0,
10521-Boeing-Stearman_Model_X-120.html,['Boeing XAT-15 - Wikipedia'],333,0,850
10522-Boeing-Stearman_PT-13_Kaydet.html,['Boeing-Stearman Model 75 - Wikipedia'],200,0,
10523-Boeing-Stearman_PT-17_Kaydet.html,['Boeing-Stearman Model 75 - Wikipedia'],200,0,
10524-Boeing-Stearman_PT-18.html,['Boeing-Stearman Model 75 - Wikipedia'],200,0,
10525-Boeing-Stearman_PT-27.html,['Boeing-Stearman Model 75 - Wikipedia'],200,0,
10526-Boeing-Vertol.html,['Boeing Rotorcraft Systems - Wikipedia'],,1,
10527-Boeing-Vertol_107.html,['Boeing Vertol CH-46 Sea Knight - Wikipedia'],267,0,550
10528-Boeing-Vertol_107-II.html,['Boeing Vertol CH-46 Sea Knight - Wikipedia'],267,0,550
10529-Boeing-Vertol_165.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
1053-CAMS_C.9.html,['SIAI S.9 - Wikipedia'],140,0,
10530-Boeing-Vertol_173.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
10531-Boeing-Vertol_114.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
10532-Boeing-Vertol_176.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
10533-Boeing-Vertol_179.html,['Boeing Vertol YUH-61 - Wikipedia'],286,0,
10534-Boeing-Vertol_360.html,['Boeing Model 360 - Wikipedia'],370,0,
10535-Boeing-Vertol_219.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
10536-Boeing-Vertol_301.html,['Boeing Vertol XCH-62 - Wikipedia'],269,0,2800
10537-Boeing-Vertol_352.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
10538-Boeing-Vertol_414.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
10539-Boeing-Vertol_234.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
1054-CAMS_C.13.html,['SIAI S.13 - Wikipedia'],197,0,
10540-Boeing-Vertol_347.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
10541-Boeing-Vertol_H-46_Sea_Knight.html,['Boeing Vertol CH-46 Sea Knight - Wikipedia'],267,0,550
10542-Boeing-Vertol_H-47_Chinook.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
10543-Boeing-Vertol_H-61.html,['Boeing Vertol YUH-61 - Wikipedia'],286,0,
10544-Boeing-Vertol_HLH.html,['Boeing Vertol XCH-62 - Wikipedia'],269,0,2800
10545-Boeing-Vertol_YUH-61.html,['Boeing Vertol YUH-61 - Wikipedia'],286,0,
10546-Boeing-Vertol_H-62.html,['Boeing Vertol XCH-62 - Wikipedia'],269,0,2800
10547-Boeing-Canada_C-204_Thunderbird.html,['Boeing Model 204 - Wikipedia'],185,0,350
10548-Boeing-Vertol_HC-1B.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
10549-Boeing-Vertol_Commercial_Chinook.html,['Boeing CH-47 Chinook - Wikipedia'],315,0,400
1055-CAMS_30.html,['CAMS 30E - Wikipedia'],153,0,
10550-Boeing-Vertol_CH-113_Labrador.html,['Boeing Vertol CH-46 Sea Knight - Wikipedia'],267,0,550
10551-Boeing-Vertol_HRB.html,['Boeing Vertol CH-46 Sea Knight - Wikipedia'],267,0,550
10552-Boeing-Vertol_HC-1A.html,['Boeing Vertol CH-46 Sea Knight - Wikipedia'],267,0,550
10553-Boeing-Canada_PBY-5A.html,['Consolidated PBY Catalina - Wikipedia'],315,0,2520
10554-Boeing_Aircraft_of_Canada.html,['Boeing Canada - Wikipedia'],,1,
10555-Boeing-Canada_PB2B-1.html,['Consolidated PBY Catalina - Wikipedia'],315,0,2520
10556-Boeing_School_of_Aeronautics.html,['Boeing School of Aeronautics - Wikipedia'],,1,
10557-Boeing-Canada_PB2B-2.html,['Consolidated PBY Catalina - Wikipedia'],315,0,2520
